Id 	 Expenditure 	 Points 	 Eligibility
57003 	 103 	 619 	 false
57004 	 103 	 619 	 false
57005 	 114 	 684 	 false
57006 	 114 	 684 	 false
57007 	 93 	 559 	 false
57008 	 93 	 559 	 false
57009 	 48 	 289 	 false
57010 	 48 	 289 	 false
57011 	 68 	 409 	 false
57012 	 68 	 409 	 false
57013 	 73 	 439 	 false
57014 	 73 	 439 	 false
57015 	 62 	 373 	 false
57016 	 62 	 373 	 false
57017 	 134 	 805 	 false
57018 	 134 	 805 	 false
57019 	 89 	 535 	 false
57020 	 89 	 535 	 false
57021 	 108 	 649 	 false
57022 	 108 	 649 	 false
57023 	 58 	 349 	 false
57024 	 58 	 349 	 false
57025 	 130 	 781 	 false
57026 	 130 	 781 	 false
57027 	 116 	 697 	 false
57028 	 116 	 697 	 false
57029 	 174 	 1041 	 false
57030 	 53 	 319 	 false
57031 	 53 	 319 	 false
57032 	 113 	 679 	 false
57033 	 113 	 679 	 false
57034 	 163 	 979 	 false
57035 	 163 	 979 	 false
57036 	 88 	 529 	 false
57037 	 88 	 529 	 false
57038 	 174 	 1045 	 false
57039 	 174 	 1045 	 false
57040 	 104 	 625 	 false
57041 	 104 	 625 	 false
57042 	 78 	 469 	 false
57043 	 78 	 469 	 false
57044 	 256 	 1536 	 false
57045 	 256 	 1536 	 false
57046 	 109 	 655 	 false
57047 	 109 	 655 	 false
57048 	 149 	 892 	 false
57049 	 149 	 892 	 false
57050 	 193 	 1159 	 false
57051 	 193 	 1159 	 false
57052 	 48 	 289 	 false
57053 	 48 	 289 	 false
57054 	 58 	 349 	 false
57055 	 58 	 349 	 false
57056 	 128 	 769 	 false
57057 	 128 	 769 	 false
57058 	 41 	 247 	 false
57059 	 41 	 247 	 false
57060 	 118 	 708 	 false
57061 	 118 	 708 	 false
57062 	 33 	 199 	 false
57063 	 33 	 199 	 false
57064 	 271 	 1627 	 false
57065 	 271 	 1627 	 false
57066 	 142 	 852 	 false
57067 	 142 	 852 	 false
57068 	 68 	 409 	 false
57069 	 68 	 409 	 false
57070 	 58 	 349 	 false
57071 	 58 	 349 	 false
57072 	 204 	 1221 	 false
57073 	 204 	 1221 	 false
57074 	 88 	 529 	 false
57075 	 88 	 529 	 false
57076 	 41 	 247 	 false
57077 	 41 	 247 	 false
57078 	 285 	 1711 	 false
57079 	 285 	 1711 	 false
57080 	 58 	 349 	 false
57081 	 58 	 349 	 false
57082 	 78 	 469 	 false
57083 	 78 	 469 	 false
57084 	 353 	 2119 	 false
57085 	 353 	 2119 	 false
57086 	 83 	 499 	 false
57087 	 83 	 499 	 false
57088 	 93 	 559 	 false
57089 	 93 	 559 	 false
57090 	 93 	 559 	 false
57091 	 93 	 559 	 false
57092 	 137 	 824 	 false
57093 	 137 	 824 	 false
57094 	 232 	 1393 	 false
57095 	 232 	 1393 	 false
57096 	 152 	 913 	 false
57097 	 152 	 913 	 false
57098 	 85 	 511 	 false
57099 	 85 	 511 	 false
57100 	 82 	 493 	 false
57101 	 82 	 493 	 false
57102 	 48 	 289 	 false
57103 	 48 	 289 	 false
57104 	 101 	 607 	 false
57105 	 101 	 607 	 false
57106 	 63 	 379 	 false
57107 	 63 	 379 	 false
57108 	 334 	 2006 	 false
57109 	 334 	 2006 	 false
57110 	 92 	 553 	 false
57111 	 92 	 553 	 false
57112 	 303 	 1817 	 false
57113 	 303 	 1817 	 false
57114 	 355 	 2129 	 false
57115 	 355 	 2129 	 false
57116 	 337 	 2022 	 false
57117 	 337 	 2022 	 false
57118 	 85 	 509 	 false
57119 	 85 	 509 	 false
57120 	 63 	 379 	 false
57121 	 63 	 379 	 false
57122 	 143 	 858 	 false
57123 	 143 	 858 	 false
57124 	 205 	 1231 	 false
57125 	 205 	 1231 	 false
57126 	 83 	 499 	 false
57127 	 83 	 499 	 false
57128 	 185 	 1110 	 false
57129 	 185 	 1110 	 false
57130 	 93 	 559 	 false
57131 	 93 	 559 	 false
57132 	 63 	 379 	 false
57133 	 63 	 379 	 false
57134 	 140 	 841 	 false
57135 	 140 	 841 	 false
57136 	 68 	 409 	 false
57137 	 68 	 409 	 false
57138 	 49 	 294 	 false
57139 	 49 	 294 	 false
57140 	 225 	 1351 	 false
57141 	 225 	 1351 	 false
57142 	 163 	 979 	 false
57143 	 163 	 979 	 false
57144 	 174 	 1044 	 false
57145 	 174 	 1044 	 false
57146 	 73 	 439 	 false
57147 	 73 	 439 	 false
57148 	 58 	 349 	 false
57149 	 58 	 349 	 false
57150 	 118 	 709 	 false
57151 	 118 	 709 	 false
57152 	 39 	 235 	 false
57153 	 39 	 235 	 false
57154 	 143 	 859 	 false
57155 	 143 	 859 	 false
57156 	 98 	 589 	 false
57157 	 98 	 589 	 false
57158 	 284 	 1706 	 false
57159 	 284 	 1706 	 false
57160 	 33 	 199 	 false
57161 	 33 	 199 	 false
57162 	 58 	 349 	 false
57163 	 58 	 349 	 false
57164 	 148 	 886 	 false
57165 	 148 	 886 	 false
57166 	 48 	 289 	 false
57167 	 48 	 289 	 false
57168 	 146 	 874 	 false
57169 	 146 	 874 	 false
57170 	 339 	 2033 	 false
57171 	 339 	 2033 	 false
57172 	 186 	 1116 	 false
57173 	 186 	 1116 	 false
57174 	 59 	 355 	 false
57175 	 59 	 355 	 false
57176 	 163 	 976 	 false
57177 	 163 	 976 	 false
57178 	 137 	 823 	 false
57179 	 137 	 823 	 false
57180 	 278 	 1669 	 false
57181 	 278 	 1669 	 false
57182 	 113 	 679 	 false
57183 	 113 	 679 	 false
57184 	 88 	 529 	 false
57185 	 88 	 529 	 false
57186 	 132 	 793 	 false
57187 	 132 	 793 	 false
57188 	 48 	 289 	 false
57189 	 48 	 289 	 false
57190 	 88 	 529 	 false
57191 	 88 	 529 	 false
57192 	 70 	 421 	 false
57193 	 70 	 421 	 false
57194 	 87 	 523 	 false
57195 	 87 	 523 	 false
57196 	 107 	 643 	 false
57197 	 107 	 643 	 false
57198 	 58 	 349 	 false
57199 	 58 	 349 	 false
57200 	 98 	 589 	 false
57201 	 98 	 589 	 false
57202 	 98 	 589 	 false
57203 	 98 	 589 	 false
57204 	 58 	 349 	 false
57205 	 58 	 349 	 false
57206 	 82 	 493 	 false
57207 	 82 	 493 	 false
57208 	 42 	 253 	 false
57209 	 42 	 253 	 false
57210 	 63 	 379 	 false
57211 	 63 	 379 	 false
57212 	 53 	 319 	 false
57213 	 53 	 319 	 false
57214 	 197 	 1183 	 false
57215 	 197 	 1183 	 false
57216 	 379 	 2275 	 false
57217 	 367 	 2203 	 false
57218 	 74 	 445 	 false
57219 	 74 	 445 	 false
57220 	 370 	 2220 	 false
57221 	 370 	 2220 	 false
57222 	 41 	 247 	 false
57223 	 41 	 247 	 false
57224 	 99 	 597 	 false
57225 	 99 	 597 	 false
57226 	 83 	 499 	 false
57227 	 83 	 499 	 false
57228 	 138 	 829 	 false
57229 	 138 	 829 	 false
57230 	 208 	 1249 	 false
57231 	 208 	 1249 	 false
57232 	 104 	 625 	 false
57233 	 104 	 625 	 false
57234 	 66 	 397 	 false
57235 	 66 	 397 	 false
57236 	 83 	 499 	 false
57237 	 83 	 499 	 false
57238 	 134 	 805 	 false
57239 	 134 	 805 	 false
57240 	 182 	 1091 	 false
57241 	 182 	 1091 	 false
57242 	 92 	 553 	 false
57243 	 92 	 553 	 false
57244 	 332 	 1989 	 false
57245 	 332 	 1989 	 false
57246 	 76 	 457 	 false
57247 	 76 	 457 	 false
57248 	 114 	 686 	 false
57249 	 114 	 686 	 false
57250 	 73 	 439 	 false
57251 	 73 	 439 	 false
57252 	 118 	 707 	 false
57253 	 118 	 707 	 false
57254 	 97 	 582 	 false
57255 	 97 	 582 	 false
57256 	 257 	 1544 	 false
57257 	 257 	 1544 	 false
57258 	 229 	 1373 	 false
57259 	 229 	 1373 	 false
57260 	 159 	 954 	 false
57261 	 94 	 565 	 false
57262 	 94 	 565 	 false
57263 	 96 	 577 	 false
57264 	 96 	 577 	 false
57265 	 206 	 1237 	 false
57266 	 206 	 1237 	 false
57267 	 284 	 1706 	 false
57268 	 284 	 1706 	 false
57269 	 87 	 523 	 false
57270 	 87 	 523 	 false
57271 	 49 	 294 	 false
57272 	 49 	 294 	 false
57273 	 63 	 379 	 false
57274 	 63 	 379 	 false
57275 	 108 	 649 	 false
57276 	 108 	 649 	 false
57277 	 151 	 907 	 false
57278 	 151 	 907 	 false
57279 	 308 	 1849 	 false
57280 	 308 	 1849 	 false
57281 	 99 	 597 	 false
57282 	 99 	 597 	 false
57283 	 123 	 739 	 false
57284 	 123 	 739 	 false
57285 	 113 	 679 	 false
57286 	 113 	 679 	 false
57287 	 68 	 409 	 false
57288 	 68 	 409 	 false
57289 	 83 	 499 	 false
57290 	 83 	 499 	 false
57291 	 108 	 649 	 false
57292 	 108 	 649 	 false
57293 	 58 	 349 	 false
57294 	 58 	 349 	 false
57295 	 85 	 511 	 false
57296 	 85 	 511 	 false
57297 	 117 	 700 	 false
57298 	 117 	 700 	 false
57299 	 93 	 559 	 false
57300 	 93 	 559 	 false
57301 	 73 	 439 	 false
57302 	 73 	 439 	 false
57303 	 48 	 289 	 false
57304 	 48 	 289 	 false
57305 	 133 	 799 	 false
57306 	 133 	 799 	 false
57307 	 97 	 583 	 false
57308 	 97 	 583 	 false
57309 	 63 	 379 	 false
57310 	 63 	 379 	 false
57311 	 99 	 595 	 false
57312 	 99 	 595 	 false
57313 	 127 	 763 	 false
57314 	 127 	 763 	 false
57315 	 82 	 493 	 false
57316 	 82 	 493 	 false
57317 	 139 	 833 	 false
57318 	 139 	 833 	 false
57319 	 155 	 931 	 false
57320 	 155 	 931 	 false
57321 	 178 	 1069 	 false
57322 	 178 	 1069 	 false
57323 	 138 	 829 	 false
57324 	 138 	 829 	 false
57325 	 98 	 589 	 false
57326 	 98 	 589 	 false
57327 	 73 	 439 	 false
57328 	 73 	 439 	 false
57329 	 63 	 379 	 false
57330 	 63 	 379 	 false
57331 	 88 	 529 	 false
57332 	 88 	 529 	 false
57333 	 178 	 1067 	 false
57334 	 178 	 1067 	 false
57335 	 144 	 864 	 false
57336 	 144 	 864 	 false
57337 	 53 	 319 	 false
57338 	 53 	 319 	 false
57339 	 94 	 565 	 false
57340 	 94 	 565 	 false
57341 	 144 	 863 	 false
57342 	 144 	 863 	 false
57343 	 242 	 1449 	 false
57344 	 242 	 1449 	 false
57345 	 93 	 559 	 false
57346 	 93 	 559 	 false
57347 	 222 	 1334 	 false
57348 	 222 	 1334 	 false
57349 	 48 	 289 	 false
57350 	 48 	 289 	 false
57351 	 101 	 608 	 false
57352 	 101 	 608 	 false
57353 	 73 	 439 	 false
57354 	 73 	 439 	 false
57355 	 130 	 782 	 false
57356 	 130 	 782 	 false
57357 	 48 	 289 	 false
57358 	 48 	 289 	 false
57359 	 104 	 627 	 false
57360 	 104 	 627 	 false
57361 	 90 	 541 	 false
57362 	 90 	 541 	 false
57363 	 138 	 829 	 false
57364 	 138 	 829 	 false
57365 	 93 	 558 	 false
57366 	 93 	 558 	 false
57367 	 224 	 1343 	 false
57368 	 224 	 1343 	 false
57369 	 89 	 535 	 false
57370 	 89 	 535 	 false
57371 	 114 	 685 	 false
57372 	 114 	 685 	 false
57373 	 48 	 289 	 false
57374 	 48 	 289 	 false
57375 	 93 	 559 	 false
57376 	 93 	 559 	 false
57377 	 138 	 829 	 false
57378 	 138 	 829 	 false
57379 	 140 	 841 	 false
57380 	 140 	 841 	 false
57381 	 93 	 559 	 false
57382 	 93 	 559 	 false
57383 	 118 	 709 	 false
57384 	 118 	 709 	 false
57385 	 162 	 974 	 false
57386 	 162 	 974 	 false
57387 	 102 	 615 	 false
57388 	 102 	 615 	 false
57389 	 73 	 439 	 false
57390 	 73 	 439 	 false
57391 	 177 	 1063 	 false
57392 	 177 	 1063 	 false
57393 	 73 	 439 	 false
57394 	 73 	 439 	 false
57395 	 160 	 961 	 false
57396 	 160 	 961 	 false
57397 	 103 	 619 	 false
57398 	 103 	 619 	 false
57399 	 134 	 805 	 false
57400 	 134 	 805 	 false
57401 	 58 	 349 	 false
57402 	 58 	 349 	 false
57403 	 216 	 1293 	 false
57404 	 216 	 1293 	 false
57405 	 232 	 1392 	 false
57406 	 232 	 1392 	 false
57407 	 98 	 589 	 false
57408 	 98 	 589 	 false
57409 	 95 	 570 	 false
57410 	 97 	 583 	 false
57411 	 55 	 331 	 false
57412 	 55 	 331 	 false
57413 	 250 	 1502 	 false
57414 	 250 	 1502 	 false
57415 	 103 	 619 	 false
57416 	 103 	 619 	 false
57417 	 78 	 469 	 false
57418 	 78 	 469 	 false
57419 	 68 	 409 	 false
57420 	 68 	 409 	 false
57421 	 73 	 439 	 false
57422 	 73 	 439 	 false
57423 	 213 	 1276 	 false
57424 	 213 	 1276 	 false
57425 	 193 	 1156 	 false
57426 	 193 	 1156 	 false
57427 	 194 	 1162 	 false
57428 	 194 	 1162 	 false
57429 	 82 	 493 	 false
57430 	 82 	 493 	 false
57431 	 200 	 1200 	 false
57432 	 200 	 1200 	 false
57433 	 253 	 1517 	 false
57434 	 253 	 1517 	 false
57435 	 95 	 568 	 false
57436 	 95 	 568 	 false
57437 	 93 	 559 	 false
57438 	 93 	 559 	 false
57439 	 68 	 409 	 false
57440 	 68 	 409 	 false
57441 	 143 	 859 	 false
57442 	 143 	 859 	 false
57443 	 149 	 897 	 false
57444 	 149 	 897 	 false
57445 	 88 	 529 	 false
57446 	 88 	 529 	 false
57447 	 118 	 709 	 false
57448 	 118 	 709 	 false
57449 	 68 	 409 	 false
57450 	 68 	 409 	 false
57451 	 82 	 493 	 false
57452 	 82 	 493 	 false
57453 	 97 	 583 	 false
57454 	 97 	 583 	 false
57455 	 85 	 511 	 false
57456 	 85 	 511 	 false
57457 	 131 	 787 	 false
57458 	 131 	 787 	 false
57459 	 139 	 831 	 false
57460 	 139 	 831 	 false
57461 	 153 	 919 	 false
57462 	 153 	 919 	 false
57463 	 66 	 397 	 false
57464 	 66 	 397 	 false
57465 	 58 	 349 	 false
57466 	 58 	 349 	 false
57467 	 210 	 1260 	 false
57468 	 210 	 1260 	 false
57469 	 67 	 403 	 false
57470 	 67 	 403 	 false
57471 	 183 	 1096 	 false
57472 	 183 	 1096 	 false
57473 	 123 	 738 	 false
57474 	 123 	 738 	 false
57475 	 263 	 1579 	 false
57476 	 263 	 1579 	 false
57477 	 108 	 651 	 false
57478 	 108 	 651 	 false
57479 	 58 	 349 	 false
57480 	 58 	 349 	 false
57481 	 129 	 775 	 false
57482 	 129 	 775 	 false
57483 	 222 	 1331 	 false
57484 	 222 	 1331 	 false
57485 	 103 	 619 	 false
57486 	 103 	 619 	 false
57487 	 128 	 769 	 false
57488 	 128 	 769 	 false
57489 	 73 	 439 	 false
57490 	 73 	 439 	 false
57491 	 99 	 597 	 false
57492 	 99 	 597 	 false
57493 	 241 	 1446 	 false
57494 	 241 	 1446 	 false
57495 	 51 	 304 	 false
57496 	 51 	 304 	 false
57497 	 48 	 289 	 false
57498 	 48 	 289 	 false
57499 	 139 	 837 	 false
57500 	 139 	 837 	 false
57501 	 123 	 739 	 false
57502 	 123 	 739 	 false
57503 	 162 	 973 	 false
57504 	 162 	 973 	 false
57505 	 147 	 883 	 false
57506 	 147 	 883 	 false
57507 	 132 	 793 	 false
57508 	 132 	 793 	 false
57509 	 168 	 1010 	 false
57510 	 168 	 1010 	 false
57511 	 213 	 1279 	 false
57512 	 213 	 1279 	 false
57513 	 73 	 439 	 false
57514 	 73 	 439 	 false
57515 	 103 	 619 	 false
57516 	 103 	 619 	 false
57517 	 67 	 403 	 false
57518 	 67 	 403 	 false
57519 	 123 	 739 	 false
57520 	 123 	 739 	 false
57521 	 68 	 409 	 false
57522 	 68 	 409 	 false
57523 	 164 	 985 	 false
57524 	 164 	 985 	 false
57525 	 118 	 709 	 false
57526 	 118 	 709 	 false
57527 	 187 	 1122 	 false
57528 	 187 	 1122 	 false
57529 	 131 	 787 	 false
57530 	 131 	 787 	 false
57531 	 72 	 433 	 false
57532 	 72 	 433 	 false
57533 	 160 	 960 	 false
57534 	 160 	 960 	 false
57535 	 68 	 409 	 false
57536 	 68 	 409 	 false
57537 	 134 	 805 	 false
57538 	 134 	 805 	 false
57539 	 107 	 643 	 false
57540 	 107 	 643 	 false
57541 	 112 	 672 	 false
57542 	 112 	 672 	 false
57543 	 68 	 409 	 false
57544 	 68 	 409 	 false
57545 	 169 	 1017 	 false
57546 	 169 	 1017 	 false
57547 	 48 	 289 	 false
57548 	 48 	 289 	 false
57549 	 68 	 409 	 false
57550 	 68 	 409 	 false
57551 	 98 	 589 	 false
57552 	 98 	 589 	 false
57553 	 104 	 625 	 false
57554 	 104 	 625 	 false
57555 	 178 	 1069 	 false
57556 	 178 	 1069 	 false
57557 	 53 	 319 	 false
57558 	 53 	 319 	 false
57559 	 184 	 1107 	 false
57560 	 184 	 1107 	 false
57561 	 131 	 787 	 false
57562 	 131 	 787 	 false
57563 	 88 	 530 	 false
57564 	 88 	 530 	 false
57565 	 254 	 1525 	 false
57566 	 254 	 1525 	 false
57567 	 176 	 1059 	 false
57568 	 176 	 1059 	 false
57569 	 99 	 595 	 false
57570 	 99 	 595 	 false
57571 	 129 	 774 	 false
57572 	 129 	 774 	 false
57573 	 78 	 469 	 false
57574 	 78 	 469 	 false
57575 	 158 	 949 	 false
57576 	 158 	 949 	 false
57577 	 206 	 1237 	 false
57578 	 206 	 1237 	 false
57579 	 123 	 739 	 false
57580 	 123 	 739 	 false
57581 	 243 	 1456 	 false
57582 	 243 	 1456 	 false
57583 	 128 	 769 	 false
57584 	 131 	 787 	 false
57585 	 98 	 589 	 false
57586 	 98 	 589 	 false
57587 	 63 	 379 	 false
57588 	 63 	 379 	 false
57589 	 193 	 1159 	 false
57590 	 193 	 1159 	 false
57591 	 126 	 757 	 false
57592 	 126 	 757 	 false
57593 	 128 	 769 	 false
57594 	 128 	 769 	 false
57595 	 123 	 739 	 false
57596 	 123 	 739 	 false
57597 	 123 	 739 	 false
57598 	 123 	 739 	 false
57599 	 74 	 445 	 false
57600 	 74 	 445 	 false
57601 	 108 	 649 	 false
57602 	 108 	 649 	 false
57603 	 98 	 589 	 false
57604 	 98 	 589 	 false
57605 	 94 	 565 	 false
57606 	 94 	 565 	 false
57607 	 211 	 1269 	 false
57608 	 211 	 1269 	 false
57609 	 73 	 439 	 false
57610 	 73 	 439 	 false
57611 	 238 	 1429 	 false
57612 	 238 	 1429 	 false
57613 	 128 	 769 	 false
57614 	 128 	 769 	 false
57615 	 159 	 954 	 false
57616 	 63 	 379 	 false
57617 	 63 	 379 	 false
57618 	 118 	 709 	 false
57619 	 118 	 709 	 false
57620 	 133 	 799 	 false
57621 	 133 	 799 	 false
57622 	 48 	 289 	 false
57623 	 48 	 289 	 false
57624 	 159 	 954 	 false
57625 	 89 	 535 	 false
57626 	 89 	 535 	 false
57627 	 191 	 1147 	 false
57628 	 191 	 1147 	 false
57629 	 99 	 594 	 false
57630 	 99 	 594 	 false
57631 	 118 	 709 	 false
57632 	 118 	 709 	 false
57633 	 78 	 469 	 false
57634 	 78 	 469 	 false
57635 	 48 	 289 	 false
57636 	 48 	 289 	 false
57637 	 123 	 740 	 false
57638 	 123 	 740 	 false
57639 	 298 	 1789 	 false
57640 	 298 	 1789 	 false
57641 	 93 	 559 	 false
57642 	 93 	 559 	 false
57643 	 207 	 1244 	 false
57644 	 207 	 1244 	 false
57645 	 163 	 976 	 false
57646 	 163 	 976 	 false
57647 	 98 	 589 	 false
57648 	 98 	 589 	 false
57649 	 152 	 913 	 false
57650 	 152 	 913 	 false
57651 	 138 	 829 	 false
57652 	 138 	 829 	 false
57653 	 203 	 1219 	 false
57654 	 203 	 1219 	 false
57655 	 210 	 1261 	 false
57656 	 210 	 1261 	 false
57657 	 158 	 948 	 false
57658 	 158 	 948 	 false
57659 	 164 	 985 	 false
57660 	 164 	 985 	 false
57661 	 220 	 1321 	 false
57662 	 220 	 1321 	 false
57663 	 255 	 1530 	 false
57664 	 255 	 1530 	 false
57665 	 63 	 379 	 false
57666 	 63 	 379 	 false
57667 	 119 	 715 	 false
57668 	 119 	 715 	 false
57669 	 48 	 289 	 false
57670 	 48 	 289 	 false
57671 	 69 	 414 	 false
57672 	 69 	 414 	 false
57673 	 84 	 502 	 false
57674 	 84 	 502 	 false
57675 	 91 	 547 	 false
57676 	 91 	 547 	 false
57677 	 187 	 1123 	 false
57678 	 187 	 1123 	 false
57679 	 110 	 661 	 false
57680 	 110 	 661 	 false
57681 	 78 	 469 	 false
57682 	 78 	 469 	 false
57683 	 181 	 1087 	 false
57684 	 181 	 1087 	 false
57685 	 53 	 319 	 false
57686 	 53 	 319 	 false
57687 	 108 	 649 	 false
57688 	 108 	 649 	 false
57689 	 89 	 535 	 false
57690 	 89 	 535 	 false
57691 	 173 	 1039 	 false
57692 	 173 	 1039 	 false
57693 	 73 	 439 	 false
57694 	 73 	 439 	 false
57695 	 48 	 289 	 false
57696 	 48 	 289 	 false
57697 	 223 	 1339 	 false
57698 	 223 	 1339 	 false
57699 	 118 	 709 	 false
57700 	 118 	 709 	 false
57701 	 118 	 709 	 false
57702 	 118 	 709 	 false
57703 	 158 	 950 	 false
57704 	 158 	 950 	 false
57705 	 39 	 235 	 false
57706 	 39 	 235 	 false
57707 	 118 	 709 	 false
57708 	 118 	 709 	 false
57709 	 73 	 439 	 false
57710 	 73 	 439 	 false
57711 	 273 	 1638 	 false
57712 	 273 	 1638 	 false
57713 	 98 	 589 	 false
57714 	 98 	 589 	 false
57715 	 68 	 409 	 false
57716 	 68 	 409 	 false
57717 	 230 	 1381 	 false
57718 	 230 	 1381 	 false
57719 	 73 	 439 	 false
57720 	 73 	 439 	 false
57721 	 98 	 589 	 false
57722 	 98 	 589 	 false
57723 	 153 	 919 	 false
57724 	 153 	 919 	 false
57725 	 133 	 799 	 false
57726 	 133 	 799 	 false
57727 	 159 	 955 	 false
57728 	 159 	 955 	 false
57729 	 118 	 709 	 false
57730 	 118 	 709 	 false
57731 	 148 	 889 	 false
57732 	 148 	 889 	 false
57733 	 145 	 869 	 false
57734 	 145 	 869 	 false
57735 	 78 	 469 	 false
57736 	 78 	 469 	 false
57737 	 127 	 760 	 false
57738 	 127 	 760 	 false
57739 	 108 	 649 	 false
57740 	 108 	 649 	 false
57741 	 143 	 859 	 false
57742 	 143 	 859 	 false
57743 	 138 	 829 	 false
57744 	 138 	 829 	 false
57745 	 129 	 774 	 false
57746 	 129 	 774 	 false
57747 	 102 	 613 	 false
57748 	 102 	 613 	 false
57749 	 53 	 319 	 false
57750 	 53 	 319 	 false
57751 	 153 	 919 	 false
57752 	 153 	 919 	 false
57753 	 148 	 888 	 false
57754 	 148 	 888 	 false
57755 	 102 	 613 	 false
57756 	 102 	 613 	 false
57757 	 118 	 709 	 false
57758 	 118 	 709 	 false
57759 	 178 	 1069 	 false
57760 	 178 	 1069 	 false
57761 	 99 	 594 	 false
57762 	 99 	 594 	 false
57763 	 163 	 980 	 false
57764 	 163 	 980 	 false
57765 	 133 	 799 	 false
57766 	 133 	 799 	 false
57767 	 123 	 739 	 false
57768 	 123 	 739 	 false
57769 	 98 	 589 	 false
57770 	 98 	 589 	 false
57771 	 156 	 937 	 false
57772 	 156 	 937 	 false
57773 	 98 	 589 	 false
57774 	 98 	 589 	 false
57775 	 190 	 1142 	 false
57776 	 190 	 1142 	 false
57777 	 118 	 709 	 false
57778 	 118 	 709 	 false
57779 	 162 	 974 	 false
57780 	 162 	 974 	 false
57781 	 123 	 739 	 false
57782 	 123 	 739 	 false
57783 	 198 	 1189 	 false
57784 	 198 	 1189 	 false
57785 	 158 	 948 	 false
57786 	 158 	 948 	 false
57787 	 112 	 673 	 false
57788 	 112 	 673 	 false
57789 	 68 	 409 	 false
57790 	 68 	 409 	 false
57791 	 162 	 974 	 false
57792 	 162 	 974 	 false
57793 	 125 	 750 	 false
57794 	 125 	 750 	 false
57795 	 314 	 1885 	 false
57796 	 314 	 1885 	 false
57797 	 69 	 414 	 false
57798 	 69 	 414 	 false
57799 	 117 	 703 	 false
57800 	 117 	 703 	 false
57801 	 127 	 763 	 false
57802 	 127 	 763 	 false
57803 	 137 	 823 	 false
57804 	 137 	 823 	 false
57805 	 235 	 1408 	 false
57806 	 235 	 1408 	 false
57807 	 148 	 889 	 false
57808 	 148 	 889 	 false
57809 	 238 	 1426 	 false
57810 	 238 	 1426 	 false
57811 	 192 	 1151 	 false
57812 	 192 	 1151 	 false
57813 	 104 	 622 	 false
57814 	 104 	 622 	 false
57815 	 104 	 622 	 false
57816 	 104 	 622 	 false
57817 	 74 	 442 	 false
57818 	 74 	 442 	 false
57819 	 204 	 1223 	 false
57820 	 204 	 1223 	 false
57821 	 130 	 781 	 false
57822 	 130 	 781 	 false
57823 	 204 	 1223 	 false
57824 	 204 	 1223 	 false
57825 	 145 	 869 	 false
57826 	 145 	 869 	 false
57827 	 114 	 682 	 false
57828 	 114 	 682 	 false
57829 	 58 	 349 	 false
57830 	 58 	 349 	 false
57831 	 112 	 673 	 false
